06-11 08:53:27.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525600;49.201554;16.614040833;232.4;0.0411555552
06-11 08:53:28.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525700;49.2015475;16.614049333;232.4;0.0102888888
06-11 08:53:28.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525700;49.2015475;16.614049333;232.5;0.0102888888
06-11 08:53:29.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525800;49.201548667;16.6140625;232.5;0.0051444444
06-11 08:53:29.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525800;49.201548667;16.6140625;232.4;0.0051444444
06-11 08:53:30.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525900;49.201552;16.614077833;232.4;0.051444444000000006
06-11 08:53:30.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6525900;49.201552;16.614077833;232.2;0.051444444000000006
06-11 08:53:31.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530000;49.201551833;16.614080333;232.2;0.0617333328
06-11 08:53:31.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530000;49.201551833;16.614080333;232.1;0.0617333328
06-11 08:53:32.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530100;49.201552833;16.6140845;232.1;0.0565888884
06-11 08:53:32.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530100;49.201552833;16.6140845;231.8;0.0565888884
06-11 08:53:33.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530200;49.2015535;16.614086833;231.8;0.0925999992
06-11 08:53:33.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530200;49.2015535;16.614086833;231.6;0.0925999992
06-11 08:53:34.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530300;49.201553833;16.6140875;231.6;0.0617333328
06-11 08:53:34.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530300;49.201553833;16.6140875;231.5;0.0617333328
06-11 08:53:35.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530400;49.201554333;16.614090167;231.5;0.077166666
06-11 08:53:35.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530400;49.201554333;16.614090167;231.4;0.077166666
06-11 08:53:36.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530500;49.201554333;16.6140925;231.4;0.0
